,check_number,session_start,sex,row_number,liters_drunk,drink,label,age_0,age_18,age_50,morning,day,evening
324,1603,2021-10-20 21:00:00,м,6.0,2,0,1,0,0,1,0,0,1
325,4349,2021-10-20 06:00:00,Не указан,35.0,4,0,0,0,0,1,1,0,0
326,672,2021-10-20 14:15:00,Не указан,16.0,3,1,1,0,1,0,0,1,0
327,9608,2021-10-20 06:00:00,м,13.0,4,0,0,0,1,0,1,0,0
328,396,2021-10-20 22:30:00,-,71.0,3,0,1,0,1,0,0,0,1
329,315,2021-10-20 06:00:00,Не указан,18.0,2,0,0,0,0,1,1,0,0
330,5664,2021-10-20 14:00:00,Ж,,4,1,1,0,1,0,0,1,0
331,1544,2021-10-20 15:34:00,м,89.0,2,1,1,0,1,0,0,1,0
332,8501,2021-10-20 23:42:00,M,61.0,0,1,1,0,0,1,0,0,1
333,2849,2021-10-20 07:00:00,Не указан,50.0,0,0,0,0,0,1,1,0,0
334,7851,2021-10-20 15:34:00,M,70.0,4,1,1,0,0,1,0,1,0
335,1776,2021-10-20 06:15:00,Ж,95.0,2,0,0,1,0,0,1,0,0
336,8771,2021-10-20 07:30:00,м,3.0,3,0,0,1,0,0,1,0,0
337,7633,2021-10-20 22:15:00,Не указан,52.0,3,1,1,0,1,0,0,0,1
338,8600,2021-10-20 23:42:00,м,74.0,2,1,1,0,0,1,0,0,1
339,9143,2021-10-20 23:42:00,м,48.0,1,0,1,0,0,1,0,0,1
340,7770,2021-10-20 23:42:00,-,60.0,3,0,1,0,0,1,0,0,1
341,7157,2021-10-20 15:34:00,Не указан,33.0,3,0,1,1,0,0,0,1,0
342,2095,2021-10-20 22:15:00,Не указан,99.0,2,1,1,0,1,0,0,0,1
343,9242,2021-10-20 15:34:00,-,12.0,4,0,1,1,0,0,0,1,0
344,2853,2021-10-20 21:00:00,Не указан,25.0,2,1,1,0,1,0,0,0,1
345,1904,2021-10-20 14:15:00,м,65.0,0,0,0,0,1,0,0,1,0
346,4698,2021-10-20 15:34:00,Не указан,21.0,1,0,1,0,1,0,0,1,0
347,1960,2021-10-20 22:15:00,ж,0.0,3,0,1,0,1,0,0,0,1
348,3261,2021-10-20 21:00:00,Ж,32.0,3,0,1,0,0,1,0,0,1
349,7377,2021-10-20 07:30:00,Ж,83.0,0,1,0,0,0,1,1,0,0
350,2576,2021-10-20 21:00:00,M,12.0,4,0,1,0,1,0,0,0,1
351,7826,2021-10-20 08:42:00,Не указан,4.0,5,0,0,0,1,0,1,0,0
352,4725,2021-10-20 21:00:00,м,30.0,0,0,1,0,0,1,0,0,1
353,9587,2021-10-20 21:00:00,-,24.0,2,1,1,0,1,0,0,0,1
354,9734,2021-10-20 07:00:00,м,20.0,2,1,0,0,1,0,1,0,0
355,4067,2021-10-20 15:00:00,Не указан,10.0,0,1,1,0,0,1,0,1,0
356,2380,2021-10-20 22:15:00,-,32.0,5,0,1,0,1,0,0,0,1
357,5805,2021-10-20 23:42:00,Ж,34.0,2,1,1,0,1,0,0,0,1
358,2194,2021-10-20 21:00:00,м,47.0,4,0,1,0,1,0,0,0,1
359,2808,2021-10-20 14:15:00,м,72.0,-2,0,0,0,1,0,0,1,0
360,5382,2021-10-20 15:34:00,ж,48.0,3,1,1,0,0,1,0,1,0
361,4959,2021-10-20 22:30:00,ж,65.0,0,0,1,0,1,0,0,0,1
362,9798,2021-10-20 21:00:00,M,76.0,2,0,1,0,1,0,0,0,1
363,1833,2021-10-20 08:42:00,-,88.0,1,0,0,0,0,1,1,0,0
364,1186,2021-10-20 22:30:00,-,53.0,0,0,1,0,1,0,0,0,1
365,8309,2021-10-20 08:42:00,м,99.0,4,0,0,0,1,0,1,0,0
366,1116,2021-10-20 08:42:00,ж,90.0,4,0,0,0,0,1,1,0,0
367,3792,2021-10-20 06:15:00,Не указан,74.0,4,0,0,0,1,0,1,0,0
368,1738,2021-10-20 15:34:00,м,43.0,3,0,1,0,0,1,0,1,0
369,7634,2021-10-20 22:15:00,Ж,51.0,4,0,1,0,0,1,0,0,1
370,4128,2021-10-20 15:34:00,м,38.0,0,1,1,0,0,1,0,1,0
371,504,2021-10-20 08:42:00,M,0.0,0,1,0,0,1,0,1,0,0
372,2943,2021-10-20 07:00:00,Ж,35.0,1,0,0,0,1,0,1,0,0
373,6441,2021-10-20 08:42:00,м,81.0,4,0,0,1,0,0,1,0,0
374,7462,2021-10-20 21:00:00,м,87.0,2,1,1,0,0,1,0,0,1
375,3485,2021-10-20 23:42:00,Ж,13.0,2,0,1,0,0,1,0,0,1
376,4415,2021-10-20 06:15:00,-,83.0,0,1,0,0,1,0,1,0,0
377,8973,2021-10-20 21:00:00,м,76.0,3,0,1,1,0,0,0,0,1
378,6176,2021-10-20 07:30:00,Ж,93.0,5,1,0,0,0,1,1,0,0
379,9387,2021-10-20 14:15:00,Не указан,58.0,2,0,0,0,0,1,0,1,0
380,6071,2021-10-20 22:30:00,Ж,69.0,5,0,1,0,0,1,0,0,1
381,6975,2021-10-20 06:15:00,Ж,94.0,3,0,0,0,0,1,1,0,0
382,2874,2021-10-20 22:30:00,Не указан,34.0,4,1,1,0,1,0,0,0,1
383,191,2021-10-20 15:34:00,Не указан,84.0,3,0,1,0,1,0,0,1,0
384,9539,2021-10-20 21:00:00,м,50.0,3,0,1,0,1,0,0,0,1
385,3629,2021-10-20 21:00:00,Ж,80.0,4,0,1,0,1,0,0,0,1
386,1264,2021-10-20 22:15:00,-,16.0,5,0,1,0,1,0,0,0,1
387,2790,2021-10-20 08:42:00,M,,0,0,0,0,1,0,1,0,0
388,1373,2021-10-20 07:30:00,м,7.0,5,1,0,0,0,1,1,0,0
389,623,2021-10-20 14:15:00,м,9.0,0,1,1,0,1,0,0,1,0
390,3084,2021-10-20 07:00:00,-,65.0,5,1,0,0,0,1,1,0,0
391,2636,2021-10-20 07:00:00,-,27.0,3,0,0,1,0,0,1,0,0
392,5511,2021-10-20 06:00:00,Ж,47.0,5,0,0,0,0,1,1,0,0
393,5205,2021-10-20 14:15:00,M,43.0,2,0,0,0,0,1,0,1,0
394,316,2021-10-20 07:30:00,ж,82.0,2,1,0,0,0,1,1,0,0
395,9097,2021-10-20 07:00:00,м,36.0,3,1,0,0,0,1,1,0,0
396,713,2021-10-20 21:00:00,Не указан,42.0,5,1,1,0,1,0,0,0,1
397,1866,2021-10-20 14:15:00,M,50.0,5,1,1,0,1,0,0,1,0
398,302,2021-10-20 22:15:00,Ж,82.0,4,0,1,0,1,0,0,0,1
399,521,2021-10-20 15:30:00,м,55.0,5,1,1,0,0,1,0,1,0
400,9449,2021-10-20 15:34:00,Ж,49.0,4,0,0,0,0,1,0,1,0
401,1646,2021-10-20 15:00:00,-,,5,0,1,1,0,0,0,1,0
402,1969,2021-10-20 06:15:00,M,60.0,2,0,0,0,1,0,1,0,0
403,8742,2021-10-20 15:34:00,ж,40.0,3,0,1,0,1,0,0,1,0
404,9693,2021-10-20 14:15:00,M,100.0,4,0,1,0,1,0,0,1,0
405,7130,2021-10-20 15:30:00,-,,0,0,1,1,0,0,0,1,0
406,7186,2021-10-20 06:00:00,ж,58.0,2,0,0,1,0,0,1,0,0
407,2149,2021-10-20 23:42:00,M,27.0,48147874,0,1,0,0,1,0,0,1
408,2951,2021-10-20 21:00:00,M,15.0,5,1,1,0,0,1,0,0,1
409,6820,2021-10-20 23:42:00,M,,4,1,1,0,1,0,0,0,1
410,208,2021-10-20 21:00:00,м,92.0,2,1,1,0,1,0,0,0,1
411,5894,2021-10-20 07:00:00,-,48.0,3,1,0,0,0,1,1,0,0
412,2157,2021-10-20 15:30:00,M,96.0,5,0,1,0,1,0,0,1,0
413,8931,2021-10-20 22:15:00,M,64.0,5,1,1,0,1,0,0,0,1
414,148,2021-10-20 21:00:00,Не указан,61.0,3,0,1,0,0,1,0,0,1
415,7290,2021-10-20 22:15:00,-,36.0,1,1,1,0,1,0,0,0,1
416,7755,2021-10-20 15:34:00,-,28.0,0,0,1,0,0,1,0,1,0
417,264,2021-10-20 23:42:00,Ж,71.0,3,0,1,1,0,0,0,0,1
418,6216,2021-10-20 15:34:00,м,6.0,3,0,1,0,0,1,0,1,0
419,6899,2021-10-20 22:15:00,M,96.0,4,0,1,0,1,0,0,0,1
420,989,2021-10-20 21:00:00,Ж,91.0,5,0,1,0,0,1,0,0,1
421,7917,2021-10-20 22:30:00,M,79.0,4,0,1,0,0,1,0,0,1
422,166,2021-10-20 15:34:00,ж,55.0,2,1,0,0,0,1,0,1,0
423,1691,2021-10-20 21:00:00,ж,100.0,0,0,1,0,1,0,0,0,1
424,8541,2021-10-20 22:30:00,ж,49.0,5,0,1,1,0,0,0,0,1
425,2995,2021-10-20 06:15:00,M,0.0,5,0,0,0,1,0,1,0,0
426,7021,2021-10-20 15:00:00,ж,,-5,0,1,0,1,0,0,1,0
427,2855,2021-10-20 08:42:00,Не указан,14.0,5,0,1,1,0,0,1,0,0
428,5760,2021-10-20 22:30:00,M,89.0,4,0,1,0,1,0,0,0,1
429,103,2021-10-20 21:00:00,ж,63.0,5,0,1,0,0,1,0,0,1
430,2461,2021-10-20 07:30:00,ж,74.0,3,0,0,0,0,1,1,0,0
431,5279,2021-10-20 21:00:00,м,47.0,2,1,1,0,0,1,0,0,1
432,5213,2021-10-20 23:42:00,Не указан,99.0,1,1,1,0,0,1,0,0,1
433,1095,2021-10-20 08:42:00,Ж,85.0,4,1,1,0,1,0,1,0,0
434,6285,2021-10-20 14:15:00,Не указан,81.0,5,0,1,0,1,0,0,1,0
435,3847,2021-10-20 14:15:00,Ж,21.0,2,1,1,0,1,0,0,1,0
436,6206,2021-10-20 14:00:00,м,65.0,5,1,0,0,0,1,0,1,0
437,4428,2021-10-20 15:30:00,м,17.0,2,1,1,0,0,1,0,1,0
438,5775,2021-10-20 22:15:00,ж,63.0,4,1,1,0,1,0,0,0,1
439,1205,2021-10-20 22:30:00,ж,58.0,4,1,1,0,1,0,0,0,1
440,2264,2021-10-20 22:15:00,-,56.0,2,1,1,0,1,0,0,0,1
441,9080,2021-10-20 21:00:00,ж,38.0,1,0,1,0,1,0,0,0,1
442,1913,2021-10-20 14:00:00,Не указан,37.0,4,1,0,0,0,1,0,1,0
443,9563,2021-10-20 15:00:00,Не указан,54.0,3,0,1,0,1,0,0,1,0
444,6568,2021-10-20 21:00:00,ж,17.0,1,0,1,1,0,0,0,0,1
445,9037,2021-10-20 14:15:00,м,34.0,1,0,1,0,0,1,0,1,0
446,661,2021-10-20 15:00:00,Не указан,93.0,3,0,1,0,0,1,0,1,0
447,6144,2021-10-20 22:15:00,-,,4,0,1,0,0,1,0,0,1
448,3529,2021-10-20 06:00:00,м,36.0,3,0,0,0,0,1,1,0,0
449,2881,2021-10-20 22:15:00,ж,14.0,5,0,1,0,0,1,0,0,1
450,6339,2021-10-20 21:00:00,M,27.0,2,1,1,0,1,0,0,0,1
451,8061,2021-10-20 06:15:00,м,93.0,0,0,0,0,0,1,1,0,0
452,5038,2021-10-20 14:00:00,M,41.0,3,0,0,0,0,1,0,1,0
453,7333,2021-10-20 07:00:00,-,9.0,5,1,0,0,0,1,1,0,0
454,3276,2021-10-20 06:15:00,-,36.0,4,0,0,0,1,0,1,0,0
455,7607,2021-10-20 15:34:00,ж,82.0,3,0,1,0,1,0,0,1,0
456,5677,2021-10-20 15:30:00,ж,83.0,2,1,1,0,1,0,0,1,0
457,5020,2021-10-20 07:30:00,м,44.0,4,1,1,0,1,0,1,0,0
458,7241,2021-10-20 07:30:00,-,70.0,1,1,0,0,0,1,1,0,0
459,9834,2021-10-20 21:00:00,-,43.0,0,0,1,0,1,0,0,0,1
460,1286,2021-10-20 15:34:00,ж,61.0,5,0,1,1,0,0,0,1,0
461,3966,2021-10-20 06:15:00,-,0.0,4,1,0,0,0,1,1,0,0
462,6524,2021-10-20 22:30:00,ж,35.0,3,1,1,0,1,0,0,0,1
463,1610,2021-10-20 07:00:00,Ж,18.0,0,0,0,0,1,0,1,0,0
464,7404,2021-10-20 14:00:00,ж,87.0,4,1,1,0,1,0,0,1,0
465,6127,2021-10-20 07:30:00,Ж,36.0,1,1,0,0,1,0,1,0,0
466,4763,2021-10-20 15:34:00,м,55.0,4,0,1,0,1,0,0,1,0
467,5814,2021-10-20 07:30:00,-,76.0,3,0,0,1,0,0,1,0,0
468,2075,2021-10-20 23:42:00,ж,82.0,0,0,1,0,0,1,0,0,1
469,1443,2021-10-20 15:00:00,-,14.0,3,0,1,0,1,0,0,1,0
470,3650,2021-10-20 22:30:00,-,75.0,1,0,1,0,0,1,0,0,1
471,2012,2021-10-20 22:15:00,M,61.0,2,0,1,0,0,1,0,0,1
472,248,2021-10-20 08:42:00,ж,39.0,4,0,0,0,1,0,1,0,0
473,731,2021-10-20 15:00:00,M,56.0,5,1,1,0,1,0,0,1,0
474,63,2021-10-20 06:15:00,м,12.0,4,0,0,0,0,1,1,0,0
475,729,2021-10-20 22:30:00,Ж,71.0,4,0,1,0,1,0,0,0,1
476,4741,2021-10-20 07:00:00,M,95.0,0,0,0,0,0,1,1,0,0
477,6612,2021-10-20 23:42:00,ж,,1,1,1,0,1,0,0,0,1
478,6364,2021-10-20 15:00:00,м,67.0,0,1,1,0,1,0,0,1,0
479,534,2021-10-20 14:00:00,ж,40.0,3,0,0,0,0,1,0,1,0
480,8045,2021-10-20 07:00:00,Ж,,1,0,0,1,0,0,1,0,0
481,9851,2021-10-20 21:00:00,м,88.0,3,0,1,0,1,0,0,0,1
482,3707,2021-10-20 15:00:00,м,41.0,5,0,1,0,0,1,0,1,0
483,889,2021-10-20 15:30:00,Ж,98.0,-4,1,1,0,1,0,0,1,0
484,8150,2021-10-20 15:00:00,м,21.0,5,1,1,0,1,0,0,1,0
485,7731,2021-10-20 07:00:00,Не указан,89.0,0,1,0,0,1,0,1,0,0
486,3206,2021-10-20 15:00:00,ж,73.0,2,0,1,0,0,1,0,1,0
487,3906,2021-10-20 22:15:00,ж,86.0,3,0,1,1,0,0,0,0,1
488,1227,2021-10-20 21:00:00,ж,82.0,2,0,1,0,1,0,0,0,1
489,1508,2021-10-20 22:30:00,Не указан,46.0,4,0,1,0,1,0,0,0,1
490,3581,2021-10-20 14:15:00,м,59.0,0,1,0,0,0,1,0,1,0
491,7591,2021-10-20 22:15:00,ж,54.0,0,1,1,0,1,0,0,0,1
492,388,2021-10-20 22:15:00,M,8.0,0,1,1,0,1,0,0,0,1
493,9783,2021-10-20 14:15:00,Ж,,5,0,0,0,0,1,0,1,0
494,1482,2021-10-20 15:00:00,м,85.0,0,0,1,0,1,0,0,1,0
495,362,2021-10-20 07:30:00,Не указан,57.0,1,0,0,0,1,0,1,0,0
496,6939,2021-10-20 06:00:00,ж,76.0,3,0,0,0,0,1,1,0,0
497,4258,2021-10-20 06:00:00,M,55.0,4,1,0,0,0,1,1,0,0
498,5619,2021-10-20 21:00:00,ж,72.0,-5,0,1,1,0,0,0,0,1
499,5572,2021-10-20 06:15:00,м,73.0,3,1,0,0,0,1,1,0,0
500,2391,2021-10-20 22:30:00,ж,2.0,0,0,1,0,1,0,0,0,1
501,6211,2021-10-20 14:00:00,ж,54.0,1,0,0,0,1,0,0,1,0
502,1211,2021-10-20 15:00:00,м,76.0,0,0,1,0,1,0,0,1,0
503,5726,2021-10-20 14:15:00,м,16.0,4,1,1,0,1,0,0,1,0
504,2369,2021-10-20 15:00:00,ж,51.0,2,0,1,0,1,0,0,1,0
505,5818,2021-10-20 15:30:00,Ж,38.0,3,0,1,0,1,0,0,1,0
506,9578,2021-10-20 23:42:00,Ж,43.0,3,0,1,0,1,0,0,0,1
507,4262,2021-10-20 23:42:00,M,3.0,1,0,1,0,0,1,0,0,1
508,9939,2021-10-20 21:00:00,Не указан,30.0,2,1,1,0,1,0,0,0,1
509,8624,2021-10-20 07:30:00,м,3.0,3,1,0,0,0,1,1,0,0
510,3077,2021-10-20 14:15:00,м,88.0,2,0,0,0,0,1,0,1,0
511,5016,2021-10-20 22:15:00,Не указан,4.0,2,1,1,0,1,0,0,0,1
512,4726,2021-10-20 23:42:00,м,82.0,4,1,1,0,0,1,0,0,1
513,1709,2021-10-20 22:15:00,Ж,99.0,2,1,1,0,1,0,0,0,1
514,1760,2021-10-20 06:15:00,Не указан,99.0,2,1,0,0,1,0,1,0,0
515,928,2021-10-20 08:42:00,ж,100.0,0,1,0,0,0,1,1,0,0
516,8275,2021-10-20 08:42:00,Не указан,67.0,7959594,1,0,0,0,1,1,0,0
517,1647,2021-10-20 08:42:00,M,33.0,0,0,0,0,0,1,1,0,0
518,5254,2021-10-20 08:42:00,Не указан,13.0,3,1,0,0,0,1,1,0,0
519,358,2021-10-20 07:30:00,ж,67.0,3,1,0,0,0,1,1,0,0
520,4538,2021-10-20 21:00:00,ж,19.0,4,0,1,1,0,0,0,0,1
521,529,2021-10-20 15:30:00,Ж,81.0,5,1,0,0,0,1,0,1,0
522,1976,2021-10-20 14:15:00,Ж,81.0,0,1,0,0,1,0,0,1,0
523,2359,2021-10-20 15:00:00,Ж,56.0,-6,1,1,0,0,1,0,1,0
524,751,2021-10-20 15:34:00,ж,99.0,3,0,1,0,0,1,0,1,0
525,5870,2021-10-20 21:00:00,м,7.0,4,0,1,0,0,1,0,0,1
526,931,2021-10-20 15:30:00,ж,16.0,4,1,1,0,0,1,0,1,0
527,1153,2021-10-20 23:42:00,M,14.0,0,1,1,0,0,1,0,0,1
528,827,2021-10-20 07:00:00,M,26.0,0,1,0,0,0,1,1,0,0
529,8657,2021-10-20 22:30:00,ж,55.0,0,0,1,0,1,0,0,0,1
530,3565,2021-10-20 15:00:00,ж,16.0,2,1,1,0,1,0,0,1,0
531,9921,2021-10-20 21:00:00,-,5.0,1,0,1,1,0,0,0,0,1
532,5990,2021-10-20 06:00:00,M,7.0,1,0,0,0,1,0,1,0,0
533,2866,2021-10-20 22:30:00,M,4.0,1,1,1,0,0,1,0,0,1
534,4158,2021-10-20 21:00:00,-,22.0,5,0,1,0,1,0,0,0,1
535,8913,2021-10-20 07:30:00,Ж,42.0,2,1,0,0,1,0,1,0,0
536,7476,2021-10-20 23:42:00,ж,20.0,5,0,1,0,0,1,0,0,1
537,9250,2021-10-20 22:15:00,-,18.0,1,1,1,0,1,0,0,0,1
538,3727,2021-10-20 23:42:00,м,83.0,94406360,1,1,0,1,0,0,0,1
539,3156,2021-10-20 21:00:00,M,35.0,5,0,1,0,0,1,0,0,1
540,9195,2021-10-20 15:00:00,-,65.0,36694008,0,1,1,0,0,0,1,0
541,4355,2021-10-20 15:00:00,-,86.0,0,1,1,0,0,1,0,1,0
542,736,2021-10-20 08:42:00,ж,10.0,2,0,0,0,1,0,1,0,0
543,3803,2021-10-20 07:30:00,M,37.0,5,1,0,0,0,1,1,0,0
544,2206,2021-10-20 22:30:00,Не указан,58.0,5,0,1,0,0,1,0,0,1
545,6173,2021-10-20 06:15:00,-,23.0,3,0,0,0,0,1,1,0,0
546,2102,2021-10-20 21:00:00,-,58.0,5,1,1,0,1,0,0,0,1
547,3987,2021-10-20 08:42:00,Не указан,56.0,3,1,0,0,1,0,1,0,0
548,2365,2021-10-20 22:30:00,-,87.0,2,1,1,0,0,1,0,0,1
549,4495,2021-10-20 14:00:00,M,72.0,76669225,1,1,0,1,0,0,1,0
550,3384,2021-10-20 06:15:00,Не указан,77.0,1,0,0,0,0,1,1,0,0
551,6750,2021-10-20 07:00:00,M,31.0,2,0,0,0,0,1,1,0,0
552,4331,2021-10-20 21:00:00,-,99.0,5,1,1,0,1,0,0,0,1
553,3858,2021-10-20 06:15:00,м,44.0,5,0,0,0,1,0,1,0,0
554,825,2021-10-20 07:00:00,-,59.0,1,1,0,0,0,1,1,0,0
555,6470,2021-10-20 07:00:00,Ж,36.0,5,1,0,0,0,1,1,0,0
556,545,2021-10-20 06:00:00,Не указан,70.0,3,0,0,0,0,1,1,0,0
557,2032,2021-10-20 21:00:00,м,52.0,-2,1,1,0,1,0,0,0,1
558,3455,2021-10-20 22:30:00,-,63.0,5,1,1,0,1,0,0,0,1
559,8814,2021-10-20 23:42:00,Не указан,78.0,2,1,1,0,0,1,0,0,1
560,3494,2021-10-20 15:30:00,M,99.0,0,0,1,0,1,0,0,1,0
561,2933,2021-10-20 22:30:00,м,28.0,0,0,1,0,1,0,0,0,1
562,8129,2021-10-20 06:00:00,-,76.0,1,0,0,0,1,0,1,0,0
563,2044,2021-10-20 23:42:00,ж,20.0,2,1,1,0,0,1,0,0,1
564,1679,2021-10-20 22:30:00,Ж,41.0,2,0,1,0,1,0,0,0,1
565,6497,2021-10-20 21:00:00,Не указан,15.0,0,1,1,0,0,1,0,0,1
566,3433,2021-10-20 23:42:00,м,21.0,3,0,1,0,1,0,0,0,1
567,5605,2021-10-20 15:34:00,Ж,17.0,5,0,1,0,1,0,0,1,0
568,5375,2021-10-20 07:00:00,M,21.0,5,0,0,0,0,1,1,0,0
569,6155,2021-10-20 14:00:00,-,78.0,4,0,0,0,0,1,0,1,0
570,3626,2021-10-20 21:00:00,M,40.0,3,1,1,0,0,1,0,0,1
571,8247,2021-10-20 22:15:00,ж,97.0,4,1,1,0,0,1,0,0,1
572,1902,2021-10-20 06:15:00,м,90.0,1,1,0,0,0,1,1,0,0
573,7624,2021-10-20 23:42:00,Ж,6.0,0,0,1,0,0,1,0,0,1
574,4667,2021-10-20 06:00:00,ж,96.0,4,1,1,0,1,0,1,0,0
575,5577,2021-10-20 15:00:00,-,86.0,4,0,0,0,0,1,0,1,0
576,1258,2021-10-20 23:42:00,Не указан,36.0,0,0,1,0,1,0,0,0,1
577,7819,2021-10-20 22:30:00,ж,20.0,3,0,1,0,0,1,0,0,1
578,4692,2021-10-20 23:42:00,ж,31.0,2,1,1,0,1,0,0,0,1
579,8618,2021-10-20 15:34:00,Ж,38.0,3,0,1,0,0,1,0,1,0
580,7557,2021-10-20 15:30:00,-,,2,0,1,0,0,1,0,1,0
581,3462,2021-10-20 06:00:00,Не указан,96.0,3,1,0,0,1,0,1,0,0
582,70,2021-10-20 23:42:00,-,83.0,0,1,1,0,1,0,0,0,1
583,2948,2021-10-20 06:15:00,Не указан,8.0,1,0,0,0,0,1,1,0,0
584,4836,2021-10-20 07:00:00,ж,65.0,1,1,0,0,0,1,1,0,0
585,9261,2021-10-20 08:42:00,Не указан,79.0,4,0,0,0,0,1,1,0,0
586,3646,2021-10-20 22:15:00,ж,0.0,61034745,0,1,1,0,0,0,0,1
587,3515,2021-10-20 07:00:00,M,34.0,4,0,0,0,0,1,1,0,0
588,9847,2021-10-20 21:00:00,Не указан,57.0,1,1,1,0,1,0,0,0,1
589,4653,2021-10-20 21:00:00,Не указан,62.0,1,1,1,0,1,0,0,0,1
590,1181,2021-10-20 14:15:00,м,82.0,1,1,0,0,0,1,0,1,0
591,3655,2021-10-20 06:00:00,ж,35.0,2,0,0,1,0,0,1,0,0
592,9039,2021-10-20 22:15:00,Ж,40.0,97890734,0,1,0,0,1,0,0,1
593,8660,2021-10-20 15:34:00,-,15.0,-2,1,1,0,1,0,0,1,0
594,145,2021-10-20 06:00:00,ж,70.0,2,1,0,0,0,1,1,0,0
595,9600,2021-10-20 23:42:00,Не указан,19.0,3,0,1,0,0,1,0,0,1
596,8994,2021-10-20 07:00:00,-,12.0,1,1,0,0,1,0,1,0,0
597,1875,2021-10-20 15:34:00,ж,,4,0,1,0,0,1,0,1,0
598,7732,2021-10-20 07:30:00,Ж,2.0,0,0,0,0,1,0,1,0,0
599,2124,2021-10-20 06:00:00,M,51.0,2,1,0,0,0,1,1,0,0
600,4373,2021-10-20 15:00:00,Не указан,99.0,4,1,1,0,1,0,0,1,0
601,7255,2021-10-20 22:15:00,Ж,,-4,1,1,0,1,0,0,0,1
602,5589,2021-10-20 08:42:00,ж,63.0,3,0,0,1,0,0,1,0,0
603,8035,2021-10-20 15:00:00,Не указан,72.0,-1,0,0,0,0,1,0,1,0
604,2240,2021-10-20 21:00:00,ж,16.0,1,1,1,0,0,1,0,0,1
605,8759,2021-10-20 22:30:00,Не указан,40.0,1,0,1,0,1,0,0,0,1
606,8347,2021-10-20 22:15:00,ж,86.0,3,1,1,0,0,1,0,0,1
607,9454,2021-10-20 06:15:00,Ж,59.0,40396850,1,0,0,1,0,1,0,0
608,8532,2021-10-20 22:15:00,M,67.0,1,0,1,0,0,1,0,0,1
609,3059,2021-10-20 06:00:00,Не указан,79.0,4,0,0,0,0,1,1,0,0
610,2509,2021-10-20 22:30:00,Не указан,67.0,0,0,1,1,0,0,0,0,1
611,8205,2021-10-20 21:00:00,-,33.0,5,1,1,0,0,1,0,0,1
612,1789,2021-10-20 14:00:00,M,72.0,5,0,1,0,1,0,0,1,0
613,9129,2021-10-20 08:42:00,м,1.0,-1,1,0,0,1,0,1,0,0
614,2347,2021-10-20 08:42:00,Ж,68.0,4,0,0,0,1,0,1,0,0
615,4176,2021-10-20 14:15:00,Ж,82.0,4,1,0,0,0,1,0,1,0
616,9369,2021-10-20 08:42:00,M,79.0,5,0,1,1,0,0,1,0,0
617,6660,2021-10-20 22:15:00,Ж,86.0,2,1,1,0,1,0,0,0,1
618,2445,2021-10-20 07:30:00,ж,18.0,2,0,0,0,1,0,1,0,0
619,1968,2021-10-20 14:00:00,ж,90.0,0,0,0,1,0,0,0,1,0
620,7336,2021-10-20 22:15:00,M,6.0,4,0,1,0,0,1,0,0,1
621,7848,2021-10-20 22:30:00,Ж,41.0,3,0,1,1,0,0,0,0,1
622,6943,2021-10-20 22:15:00,м,33.0,84448159,0,1,1,0,0,0,0,1
623,2209,2021-10-20 15:34:00,Не указан,77.0,2,0,0,0,0,1,0,1,0
624,7459,2021-10-20 08:42:00,-,10.0,0,1,0,0,0,1,1,0,0
625,8789,2021-10-20 22:15:00,Ж,9.0,4,1,1,0,1,0,0,0,1
626,3464,2021-10-20 21:00:00,ж,70.0,5,1,1,0,1,0,0,0,1
627,6905,2021-10-20 22:30:00,м,22.0,4,0,1,1,0,0,0,0,1
628,727,2021-10-20 21:00:00,м,51.0,5,1,1,0,0,1,0,0,1
629,1944,2021-10-20 21:00:00,M,31.0,1,0,1,0,0,1,0,0,1
630,6393,2021-10-20 15:30:00,-,28.0,4,1,1,0,1,0,0,1,0
631,67,2021-10-20 15:30:00,Ж,5.0,4,0,1,1,0,0,0,1,0
632,3835,2021-10-20 07:00:00,м,71.0,3,0,0,1,0,0,1,0,0
633,7933,2021-10-20 08:42:00,-,74.0,4,1,0,0,0,1,1,0,0
634,2545,2021-10-20 14:15:00,M,29.0,0,0,0,0,0,1,0,1,0
635,5036,2021-10-20 06:00:00,Ж,96.0,5,0,0,0,0,1,1,0,0
636,1456,2021-10-20 15:34:00,M,46.0,4,1,1,0,1,0,0,1,0
637,8256,2021-10-20 07:30:00,Не указан,70.0,1,0,0,1,0,0,1,0,0
638,761,2021-10-20 07:00:00,M,47.0,4,0,0,0,1,0,1,0,0
639,8008,2021-10-20 06:00:00,-,74.0,4,0,0,1,0,0,1,0,0
640,9503,2021-10-20 21:00:00,Не указан,72.0,3,0,1,0,0,1,0,0,1
641,2351,2021-10-20 23:42:00,Не указан,57.0,3,0,1,1,0,0,0,0,1
642,9211,2021-10-20 22:30:00,M,49.0,5,1,1,0,0,1,0,0,1
643,922,2021-10-20 08:42:00,M,71.0,5,0,0,0,0,1,1,0,0
644,4780,2021-10-20 07:00:00,Не указан,31.0,1,0,0,0,0,1,1,0,0
645,9553,2021-10-20 14:00:00,Ж,73.0,1,1,0,0,0,1,0,1,0
646,8528,2021-10-20 15:30:00,Ж,98.0,-6,1,1,0,0,1,0,1,0
647,5471,2021-10-20 06:00:00,м,49.0,3,1,0,0,1,0,1,0,0
648,439,2021-10-20 14:15:00,M,95.0,0,0,0,0,0,1,0,1,0
